From,To,Hour,Fuel,Value,Technology
UK,DK,29,Power,-0.0,Export
DE,UK,29,Power,-0.0,Export
FR,UK,29,Power,-0.0,Export
NO,UK,29,Power,-0.0,Export
DK,UK,29,Power,-0.0,Export
UK,UK,29,Power,-0.0,Export
DE,DE,30,Power,-0.0,Export
FR,DE,30,Power,-0.0,Export
NO,DE,30,Power,-0.0,Export
DK,DE,30,Power,-0.0,Export
UK,DE,30,Power,-0.0,Export
DE,FR,30,Power,3.0068456210012933,Export
FR,FR,30,Power,-0.0,Export
NO,FR,30,Power,-0.0,Export
DK,FR,30,Power,-0.0,Export
UK,FR,30,Power,-0.0,Export
DE,NO,30,Power,-0.0,Export
FR,NO,30,Power,-0.0,Export
NO,NO,30,Power,-0.0,Export
DK,NO,30,Power,-0.0,Export
UK,NO,30,Power,-0.0,Export
DE,DK,30,Power,5.090314912332051,Export
FR,DK,30,Power,-0.0,Export
NO,DK,30,Power,-0.0,Export
DK,DK,30,Power,-0.0,Export
UK,DK,30,Power,-0.0,Export
DE,UK,30,Power,-0.0,Export
FR,UK,30,Power,-0.0,Export
NO,UK,30,Power,-0.0,Export
DK,UK,30,Power,-0.0,Export
UK,UK,30,Power,-0.0,Export
DE,DE,31,Power,-0.0,Export
FR,DE,31,Power,-0.0,Export
NO,DE,31,Power,-0.0,Export
DK,DE,31,Power,-0.0,Export
UK,DE,31,Power,-0.0,Export
DE,FR,31,Power,7.1818693210012725,Export
FR,FR,31,Power,-0.0,Export
NO,FR,31,Power,-0.0,Export
DK,FR,31,Power,-0.0,Export
UK,FR,31,Power,-0.0,Export
DE,NO,31,Power,-0.0,Export
FR,NO,31,Power,-0.0,Export
NO,NO,31,Power,-0.0,Export
DK,NO,31,Power,-0.0,Export
UK,NO,31,Power,-0.0,Export
DE,DK,31,Power,5.090314912332051,Export
FR,DK,31,Power,-0.0,Export
NO,DK,31,Power,-0.0,Export
DK,DK,31,Power,-0.0,Export
UK,DK,31,Power,-0.0,Export
DE,UK,31,Power,-0.0,Export
FR,UK,31,Power,-0.0,Export
NO,UK,31,Power,-0.0,Export
DK,UK,31,Power,-0.0,Export
UK,UK,31,Power,-0.0,Export
DE,DE,32,Power,-0.0,Export
FR,DE,32,Power,-0.0,Export
NO,DE,32,Power,-0.0,Export
DK,DE,32,Power,-0.0,Export
UK,DE,32,Power,-0.0,Export
DE,FR,32,Power,-0.0,Export
FR,FR,32,Power,-0.0,Export
NO,FR,32,Power,-0.0,Export
DK,FR,32,Power,-0.0,Export
UK,FR,32,Power,-0.0,Export
DE,NO,32,Power,-0.0,Export
FR,NO,32,Power,-0.0,Export
NO,NO,32,Power,-0.0,Export
DK,NO,32,Power,1.8815626774116192,Export
UK,NO,32,Power,-0.0,Export
DE,DK,32,Power,-0.0,Export
FR,DK,32,Power,-0.0,Export
NO,DK,32,Power,-0.0,Export
DK,DK,32,Power,-0.0,Export
UK,DK,32,Power,-0.0,Export
DE,UK,32,Power,-0.0,Export
FR,UK,32,Power,-0.0,Export
NO,UK,32,Power,-0.0,Export
DK,UK,32,Power,-0.0,Export
UK,UK,32,Power,-0.0,Export
DE,DE,33,Power,-0.0,Export
FR,DE,33,Power,-0.0,Export
NO,DE,33,Power,-0.0,Export
DK,DE,33,Power,-0.0,Export
UK,DE,33,Power,-0.0,Export
DE,FR,33,Power,-0.0,Export
FR,FR,33,Power,-0.0,Export
NO,FR,33,Power,-0.0,Export
DK,FR,33,Power,-0.0,Export
UK,FR,33,Power,-0.0,Export
DE,NO,33,Power,-0.0,Export
FR,NO,33,Power,-0.0,Export
NO,NO,33,Power,-0.0,Export
DK,NO,33,Power,2.6380563739260112,Export
UK,NO,33,Power,-0.0,Export
DE,DK,33,Power,-0.0,Export
FR,DK,33,Power,-0.0,Export
NO,DK,33,Power,-0.0,Export
DK,DK,33,Power,-0.0,Export
UK,DK,33,Power,-0.0,Export
DE,UK,33,Power,-0.0,Export
FR,UK,33,Power,-0.0,Export
NO,UK,33,Power,-0.0,Export
DK,UK,33,Power,-0.0,Export
UK,UK,33,Power,-0.0,Export
DE,DE,34,Power,-0.0,Export
FR,DE,34,Power,-0.0,Export
NO,DE,34,Power,-0.0,Export
DK,DE,34,Power,-0.0,Export
UK,DE,34,Power,-0.0,Export
DE,FR,34,Power,-0.0,Export
FR,FR,34,Power,-0.0,Export
NO,FR,34,Power,-0.0,Export
DK,FR,34,Power,-0.0,Export
UK,FR,34,Power,-0.0,Export
DE,NO,34,Power,-0.0,Export
FR,NO,34,Power,-0.0,Export
NO,NO,34,Power,-0.0,Export
DK,NO,34,Power,0.7045119528036403,Export
UK,NO,34,Power,-0.0,Export
DE,DK,34,Power,-0.0,Export
FR,DK,34,Power,-0.0,Export
NO,DK,34,Power,-0.0,Export
DK,DK,34,Power,-0.0,Export
UK,DK,34,Power,-0.0,Export
DE,UK,34,Power,-0.0,Export
FR,UK,34,Power,-0.0,Export
NO,UK,34,Power,-0.0,Export
DK,UK,34,Power,-0.0,Export
UK,UK,34,Power,-0.0,Export
DE,DE,35,Power,-0.0,Export
FR,DE,35,Power,-0.0,Export
NO,DE,35,Power,-0.0,Export
DK,DE,35,Power,-0.0,Export
UK,DE,35,Power,-0.0,Export
DE,FR,35,Power,-0.0,Export
FR,FR,35,Power,-0.0,Export
NO,FR,35,Power,-0.0,Export
DK,FR,35,Power,-0.0,Export
UK,FR,35,Power,6.104850812708265,Export
DE,NO,35,Power,-0.0,Export
FR,NO,35,Power,-0.0,Export
NO,NO,35,Power,-0.0,Export
DK,NO,35,Power,-0.0,Export
UK,NO,35,Power,-0.0,Export
DE,DK,35,Power,-0.0,Export
FR,DK,35,Power,-0.0,Export
NO,DK,35,Power,-0.0,Export
DK,DK,35,Power,-0.0,Export
UK,DK,35,Power,-0.0,Export
DE,UK,35,Power,-0.0,Export
FR,UK,35,Power,-0.0,Export
NO,UK,35,Power,-0.0,Export
DK,UK,35,Power,-0.0,Export
UK,UK,35,Power,-0.0,Export
DE,DE,36,Power,-0.0,Export
FR,DE,36,Power,-0.0,Export
NO,DE,36,Power,-0.0,Export
DK,DE,36,Power,-0.0,Export
UK,DE,36,Power,-0.0,Export
DE,FR,36,Power,-0.0,Export
FR,FR,36,Power,-0.0,Export
NO,FR,36,Power,-0.0,Export
DK,FR,36,Power,-0.0,Export
UK,FR,36,Power,6.104850812708265,Export
DE,NO,36,Power,-0.0,Export
FR,NO,36,Power,-0.0,Export
NO,NO,36,Power,-0.0,Export
DK,NO,36,Power,-0.0,Export
UK,NO,36,Power,-0.0,Export
DE,DK,36,Power,-0.0,Export
FR,DK,36,Power,-0.0,Export
NO,DK,36,Power,-0.0,Export
DK,DK,36,Power,-0.0,Export
UK,DK,36,Power,-0.0,Export
DE,UK,36,Power,-0.0,Export
FR,UK,36,Power,-0.0,Export
NO,UK,36,Power,-0.0,Export
DK,UK,36,Power,-0.0,Export
UK,UK,36,Power,-0.0,Export
DE,DE,37,Power,-0.0,Export
FR,DE,37,Power,-0.0,Export
NO,DE,37,Power,-0.0,Export
DK,DE,37,Power,-0.0,Export
UK,DE,37,Power,-0.0,Export
DE,FR,37,Power,-0.0,Export
FR,FR,37,Power,-0.0,Export
NO,FR,37,Power,-0.0,Export
DK,FR,37,Power,-0.0,Export
UK,FR,37,Power,6.104850812708265,Export
DE,NO,37,Power,-0.0,Export
FR,NO,37,Power,-0.0,Export
NO,NO,37,Power,-0.0,Export
DK,NO,37,Power,-0.0,Export
UK,NO,37,Power,-0.0,Export
DE,DK,37,Power,-0.0,Export
FR,DK,37,Power,-0.0,Export
NO,DK,37,Power,-0.0,Export
DK,DK,37,Power,-0.0,Export
UK,DK,37,Power,-0.0,Export
DE,UK,37,Power,-0.0,Export
FR,UK,37,Power,-0.0,Export
NO,UK,37,Power,-0.0,Export
DK,UK,37,Power,-0.0,Export
UK,UK,37,Power,-0.0,Export
DE,DE,38,Power,-0.0,Export
FR,DE,38,Power,-0.0,Export
NO,DE,38,Power,-0.0,Export
DK,DE,38,Power,-0.0,Export
UK,DE,38,Power,-0.0,Export
DE,FR,38,Power,-0.0,Export
FR,FR,38,Power,-0.0,Export
NO,FR,38,Power,-0.0,Export
DK,FR,38,Power,-0.0,Export
UK,FR,38,Power,6.104850812708265,Export
DE,NO,38,Power,-0.0,Export
FR,NO,38,Power,-0.0,Export
NO,NO,38,Power,-0.0,Export
DK,NO,38,Power,-0.0,Export
UK,NO,38,Power,-0.0,Export
DE,DK,38,Power,-0.0,Export
FR,DK,38,Power,-0.0,Export
NO,DK,38,Power,-0.0,Export
DK,DK,38,Power,-0.0,Export
UK,DK,38,Power,-0.0,Export
DE,UK,38,Power,-0.0,Export
FR,UK,38,Power,-0.0,Export
NO,UK,38,Power,-0.0,Export
DK,UK,38,Power,-0.0,Export
UK,UK,38,Power,-0.0,Export
DE,DE,39,Power,-0.0,Export
FR,DE,39,Power,-0.0,Export
NO,DE,39,Power,-0.0,Export
DK,DE,39,Power,0.20663354666666578,Export
UK,DE,39,Power,-0.0,Export
DE,FR,39,Power,-0.0,Export
FR,FR,39,Power,-0.0,Export
NO,FR,39,Power,-0.0,Export
DK,FR,39,Power,-0.0,Export
UK,FR,39,Power,6.104850812708265,Export
DE,NO,39,Power,-0.0,Export
FR,NO,39,Power,-0.0,Export
NO,NO,39,Power,-0.0,Export
DK,NO,39,Power,-0.0,Export
UK,NO,39,Power,-0.0,Export
DE,DK,39,Power,-0.0,Export
FR,DK,39,Power,-0.0,Export
NO,DK,39,Power,-0.0,Export
DK,DK,39,Power,-0.0,Export
UK,DK,39,Power,-0.0,Export
DE,UK,39,Power,-0.0,Export
FR,UK,39,Power,-0.0,Export
NO,UK,39,Power,-0.0,Export
DK,UK,39,Power,-0.0,Export
UK,UK,39,Power,-0.0,Export
DE,DE,40,Power,-0.0,Export
FR,DE,40,Power,-0.0,Export
NO,DE,40,Power,-0.0,Export
DK,DE,40,Power,-0.0,Export
UK,DE,40,Power,-0.0,Export
DE,FR,40,Power,-0.0,Export
FR,FR,40,Power,-0.0,Export
NO,FR,40,Power,-0.0,Export
DK,FR,40,Power,-0.0,Export
UK,FR,40,Power,6.104850812708265,Export
DE,NO,40,Power,-0.0,Export
FR,NO,40,Power,-0.0,Export
NO,NO,40,Power,-0.0,Export
DK,NO,40,Power,-0.0,Export
UK,NO,40,Power,-0.0,Export
DE,DK,40,Power,-0.0,Export
FR,DK,40,Power,-0.0,Export
NO,DK,40,Power,-0.0,Export
DK,DK,40,Power,-0.0,Export
UK,DK,40,Power,-0.0,Export
DE,UK,40,Power,-0.0,Export
FR,UK,40,Power,-0.0,Export
NO,UK,40,Power,-0.0,Export
DK,UK,40,Power,-0.0,Export
UK,UK,40,Power,-0.0,Export
DE,DE,41,Power,-0.0,Export
FR,DE,41,Power,-0.0,Export
NO,DE,41,Power,-0.0,Export
DK,DE,41,Power,-0.0,Export
UK,DE,41,Power,-0.0,Export
DE,FR,41,Power,-0.0,Export
FR,FR,41,Power,-0.0,Export
NO,FR,41,Power,-0.0,Export
DK,FR,41,Power,-0.0,Export
UK,FR,41,Power,6.104850812708265,Export
DE,NO,41,Power,-0.0,Export
FR,NO,41,Power,-0.0,Export
NO,NO,41,Power,-0.0,Export
DK,NO,41,Power,-0.0,Export
UK,NO,41,Power,-0.0,Export
DE,DK,41,Power,-0.0,Export
FR,DK,41,Power,-0.0,Export
NO,DK,41,Power,-0.0,Export
DK,DK,41,Power,-0.0,Export
UK,DK,41,Power,-0.0,Export
DE,UK,41,Power,-0.0,Export
FR,UK,41,Power,-0.0,Export
NO,UK,41,Power,-0.0,Export
DK,UK,41,Power,-0.0,Export
UK,UK,41,Power,-0.0,Export
DE,DE,42,Power,-0.0,Export
FR,DE,42,Power,-0.0,Export
NO,DE,42,Power,-0.0,Export
DK,DE,42,Power,-0.0,Export
UK,DE,42,Power,-0.0,Export
DE,FR,42,Power,-0.0,Export
FR,FR,42,Power,-0.0,Export
NO,FR,42,Power,-0.0,Export
DK,FR,42,Power,-0.0,Export
UK,FR,42,Power,6.104850812708265,Export
DE,NO,42,Power,-0.0,Export
FR,NO,42,Power,-0.0,Export
NO,NO,42,Power,-0.0,Export
DK,NO,42,Power,-0.0,Export
UK,NO,42,Power,-0.0,Export
DE,DK,42,Power,-0.0,Export
FR,DK,42,Power,-0.0,Export
NO,DK,42,Power,-0.0,Export
DK,DK,42,Power,-0.0,Export
UK,DK,42,Power,-0.0,Export
DE,UK,42,Power,-0.0,Export
FR,UK,42,Power,-0.0,Export
NO,UK,42,Power,-0.0,Export
DK,UK,42,Power,-0.0,Export
UK,UK,42,Power,-0.0,Export
DE,DE,43,Power,-0.0,Export
FR,DE,43,Power,-0.0,Export
NO,DE,43,Power,-0.0,Export
DK,DE,43,Power,-0.0,Export
UK,DE,43,Power,-0.0,Export
DE,FR,43,Power,-0.0,Export
FR,FR,43,Power,-0.0,Export
NO,FR,43,Power,-0.0,Export
DK,FR,43,Power,-0.0,Export
UK,FR,43,Power,3.8232218214500704,Export
DE,NO,43,Power,-0.0,Export
FR,NO,43,Power,-0.0,Export
NO,NO,43,Power,-0.0,Export
DK,NO,43,Power,-0.0,Export
UK,NO,43,Power,-0.0,Export
DE,DK,43,Power,-0.0,Export
FR,DK,43,Power,-0.0,Export
NO,DK,43,Power,-0.0,Export
DK,DK,43,Power,-0.0,Export
UK,DK,43,Power,-0.0,Export
DE,UK,43,Power,-0.0,Export
FR,UK,43,Power,-0.0,Export
NO,UK,43,Power,-0.0,Export
DK,UK,43,Power,-0.0,Export
UK,UK,43,Power,-0.0,Export
DE,DE,44,Power,-0.0,Export
FR,DE,44,Power,-0.0,Export
NO,DE,44,Power,-0.0,Export
DK,DE,44,Power,-0.0,Export
UK,DE,44,Power,-0.0,Export
DE,FR,44,Power,-0.0,Export
FR,FR,44,Power,-0.0,Export
NO,FR,44,Power,-0.0,Export
DK,FR,44,Power,-0.0,Export
UK,FR,44,Power,-0.0,Export
DE,NO,44,Power,-0.0,Export
FR,NO,44,Power,-0.0,Export
NO,NO,44,Power,-0.0,Export
DK,NO,44,Power,-0.0,Export
UK,NO,44,Power,-0.0,Export
DE,DK,44,Power,-0.0,Export
FR,DK,44,Power,-0.0,Export
NO,DK,44,Power,-0.0,Export
DK,DK,44,Power,-0.0,Export
UK,DK,44,Power,-0.0,Export
DE,UK,44,Power,-0.0,Export
FR,UK,44,Power,-0.0,Export
NO,UK,44,Power,-0.0,Export
DK,UK,44,Power,-0.0,Export
UK,UK,44,Power,-0.0,Export
DE,DE,45,Power,-0.0,Export
FR,DE,45,Power,-0.0,Export
NO,DE,45,Power,-0.0,Export
DK,DE,45,Power,-0.0,Export
UK,DE,45,Power,-0.0,Export
DE,FR,45,Power,-0.0,Export
FR,FR,45,Power,-0.0,Export
NO,FR,45,Power,-0.0,Export
DK,FR,45,Power,-0.0,Export
UK,FR,45,Power,-0.0,Export
DE,NO,45,Power,-0.0,Export
FR,NO,45,Power,-0.0,Export
NO,NO,45,Power,-0.0,Export
DK,NO,45,Power,-0.0,Export
UK,NO,45,Power,-0.0,Export
DE,DK,45,Power,-0.0,Export
FR,DK,45,Power,-0.0,Export
NO,DK,45,Power,-0.0,Export
DK,DK,45,Power,-0.0,Export
UK,DK,45,Power,-0.0,Export
DE,UK,45,Power,-0.0,Export
FR,UK,45,Power,-0.0,Export
NO,UK,45,Power,-0.0,Export
DK,UK,45,Power,-0.0,Export
UK,UK,45,Power,-0.0,Export
DE,DE,46,Power,-0.0,Export
FR,DE,46,Power,-0.0,Export
NO,DE,46,Power,-0.0,Export
DK,DE,46,Power,-0.0,Export
UK,DE,46,Power,-0.0,Export
DE,FR,46,Power,-0.0,Export
FR,FR,46,Power,-0.0,Export
NO,FR,46,Power,-0.0,Export
DK,FR,46,Power,-0.0,Export
UK,FR,46,Power,4.851067117747313,Export
DE,NO,46,Power,-0.0,Export
FR,NO,46,Power,-0.0,Export
NO,NO,46,Power,-0.0,Export
DK,NO,46,Power,-0.0,Export
UK,NO,46,Power,-0.0,Export
DE,DK,46,Power,-0.0,Export
FR,DK,46,Power,-0.0,Export
NO,DK,46,Power,-0.0,Export
DK,DK,46,Power,-0.0,Export
UK,DK,46,Power,-0.0,Export
DE,UK,46,Power,-0.0,Export
FR,UK,46,Power,-0.0,Export
NO,UK,46,Power,-0.0,Export
DK,UK,46,Power,-0.0,Export
UK,UK,46,Power,-0.0,Export
DE,DE,47,Power,-0.0,Export
FR,DE,47,Power,-0.0,Export
NO,DE,47,Power,-0.0,Export
DK,DE,47,Power,-0.0,Export
UK,DE,47,Power,-0.0,Export
DE,FR,47,Power,8.95641096653199,Export
FR,FR,47,Power,-0.0,Export
NO,FR,47,Power,-0.0,Export
DK,FR,47,Power,-0.0,Export
UK,FR,47,Power,6.104850812708265,Export
DE,NO,47,Power,-0.0,Export
FR,NO,47,Power,-0.0,Export
NO,NO,47,Power,-0.0,Export
DK,NO,47,Power,-0.0,Export
UK,NO,47,Power,-0.0,Export
DE,DK,47,Power,-0.0,Export
FR,DK,47,Power,-0.0,Export
NO,DK,47,Power,-0.0,Export
DK,DK,47,Power,-0.0,Export
UK,DK,47,Power,-0.0,Export
DE,UK,47,Power,-0.0,Export
FR,UK,47,Power,-0.0,Export
NO,UK,47,Power,-0.0,Export
DK,UK,47,Power,-0.0,Export
UK,UK,47,Power,-0.0,Export
DE,DE,48,Power,-0.0,Export
FR,DE,48,Power,-0.0,Export
NO,DE,48,Power,-0.0,Export
DK,DE,48,Power,-0.0,Export
UK,DE,48,Power,-0.0,Export
DE,FR,48,Power,10.459184340509205,Export
FR,FR,48,Power,-0.0,Export
NO,FR,48,Power,-0.0,Export
DK,FR,48,Power,-0.0,Export
UK,FR,48,Power,6.104850812708265,Export
DE,NO,48,Power,-0.0,Export
FR,NO,48,Power,-0.0,Export
NO,NO,48,Power,-0.0,Export
DK,NO,48,Power,-0.0,Export
UK,NO,48,Power,-0.0,Export
DE,DK,48,Power,-0.0,Export
FR,DK,48,Power,-0.0,Export
NO,DK,48,Power,-0.0,Export
DK,DK,48,Power,-0.0,Export
UK,DK,48,Power,-0.0,Export
DE,UK,48,Power,-0.0,Export
FR,UK,48,Power,-0.0,Export
NO,UK,48,Power,-0.0,Export
DK,UK,48,Power,-0.0,Export
UK,UK,48,Power,-0.0,Export
DE,DE,49,Power,-0.0,Export
FR,DE,49,Power,-0.0,Export
NO,DE,49,Power,-0.0,Export
DK,DE,49,Power,-0.0,Export
UK,DE,49,Power,-0.0,Export
DE,FR,49,Power,10.459184340509205,Export
FR,FR,49,Power,-0.0,Export
NO,FR,49,Power,-0.0,Export
DK,FR,49,Power,-0.0,Export
UK,FR,49,Power,6.104850812708265,Export
DE,NO,49,Power,-0.0,Export
FR,NO,49,Power,-0.0,Export
NO,NO,49,Power,-0.0,Export
DK,NO,49,Power,-0.0,Export
UK,NO,49,Power,-0.0,Export
DE,DK,49,Power,-0.0,Export
FR,DK,49,Power,-0.0,Export
NO,DK,49,Power,-0.0,Export
DK,DK,49,Power,-0.0,Export
UK,DK,49,Power,-0.0,Export
DE,UK,49,Power,-0.0,Export
FR,UK,49,Power,-0.0,Export
NO,UK,49,Power,-0.0,Export
DK,UK,49,Power,-0.0,Export
UK,UK,49,Power,-0.0,Export
DE,DE,50,Power,-0.0,Export
FR,DE,50,Power,-0.0,Export
NO,DE,50,Power,-0.0,Export
DK,DE,50,Power,-0.0,Export
UK,DE,50,Power,-0.0,Export
DE,FR,50,Power,2.3163120776559643,Export
FR,FR,50,Power,-0.0,Export
NO,FR,50,Power,-0.0,Export
DK,FR,50,Power,-0.0,Export
UK,FR,50,Power,-0.0,Export
DE,NO,50,Power,-0.0,Export
FR,NO,50,Power,-0.0,Export
NO,NO,50,Power,-0.0,Export
DK,NO,50,Power,-0.0,Export
UK,NO,50,Power,-0.0,Export
DE,DK,50,Power,2.545219122344031,Export
FR,DK,50,Power,-0.0,Export
NO,DK,50,Power,-0.0,Export
DK,DK,50,Power,-0.0,Export
UK,DK,50,Power,-0.0,Export
DE,UK,50,Power,-0.0,Export
FR,UK,50,Power,-0.0,Export
NO,UK,50,Power,-0.0,Export
DK,UK,50,Power,-0.0,Export
UK,UK,50,Power,-0.0,Export
DE,DE,51,Power,-0.0,Export
FR,DE,51,Power,-0.0,Export
NO,DE,51,Power,-0.0,Export
DK,DE,51,Power,-0.0,Export
UK,DE,51,Power,-0.0,Export
DE,FR,51,Power,1.0549612710012752,Export
FR,FR,51,Power,-0.0,Export
NO,FR,51,Power,-0.0,Export
DK,FR,51,Power,-0.0,Export
UK,FR,51,Power,-0.0,Export
DE,NO,51,Power,-0.0,Export
FR,NO,51,Power,-0.0,Export
NO,NO,51,Power,-0.0,Export
DK,NO,51,Power,3.0742807720133873,Export
UK,NO,51,Power,-0.0,Export
DE,DK,51,Power,5.090314912332051,Export
FR,DK,51,Power,-0.0,Export
NO,DK,51,Power,-0.0,Export
DK,DK,51,Power,-0.0,Export
UK,DK,51,Power,-0.0,Export
DE,UK,51,Power,-0.0,Export
FR,UK,51,Power,6.104850812708265,Export
NO,UK,51,Power,-0.0,Export
DK,UK,51,Power,-0.0,Export
UK,UK,51,Power,-0.0,Export
DE,DE,52,Power,-0.0,Export
FR,DE,52,Power,-0.0,Export
NO,DE,52,Power,-0.0,Export
DK,DE,52,Power,-0.0,Export
UK,DE,52,Power,-0.0,Export
DE,FR,52,Power,-0.0,Export
FR,FR,52,Power,-0.0,Export
NO,FR,52,Power,-0.0,Export
DK,FR,52,Power,-0.0,Export
UK,FR,52,Power,-0.0,Export
DE,NO,52,Power,-0.0,Export
FR,NO,52,Power,-0.0,Export
NO,NO,52,Power,-0.0,Export
DK,NO,52,Power,3.0742807720133873,Export
UK,NO,52,Power,-0.0,Export
DE,DK,52,Power,-0.0,Export
FR,DK,52,Power,-0.0,Export
NO,DK,52,Power,-0.0,Export
DK,DK,52,Power,-0.0,Export
UK,DK,52,Power,-0.0,Export
DE,UK,52,Power,-0.0,Export
FR,UK,52,Power,6.104850812708265,Export
NO,UK,52,Power,-0.0,Export
DK,UK,52,Power,-0.0,Export
UK,UK,52,Power,-0.0,Export
DE,DE,53,Power,-0.0,Export
FR,DE,53,Power,-0.0,Export
NO,DE,53,Power,-0.0,Export
DK,DE,53,Power,-0.0,Export
UK,DE,53,Power,-0.0,Export
DE,FR,53,Power,-0.0,Export
FR,FR,53,Power,-0.0,Export
NO,FR,53,Power,-0.0,Export
DK,FR,53,Power,-0.0,Export
UK,FR,53,Power,-0.0,Export
DE,NO,53,Power,-0.0,Export
FR,NO,53,Power,-0.0,Export
NO,NO,53,Power,-0.0,Export
DK,NO,53,Power,-0.0,Export
UK,NO,53,Power,-0.0,Export
DE,DK,53,Power,-0.0,Export
FR,DK,53,Power,-0.0,Export
NO,DK,53,Power,-0.0,Export
DK,DK,53,Power,-0.0,Export
UK,DK,53,Power,-0.0,Export
DE,UK,53,Power,-0.0,Export
FR,UK,53,Power,6.104850812708265,Export
NO,UK,53,Power,-0.0,Export
DK,UK,53,Power,-0.0,Export
UK,UK,53,Power,-0.0,Export
DE,DE,54,Power,-0.0,Export
FR,DE,54,Power,-0.0,Export
NO,DE,54,Power,-0.0,Export
DK,DE,54,Power,0.372096866729307,Export
UK,DE,54,Power,-0.0,Export
DE,FR,54,Power,-0.0,Export
FR,FR,54,Power,-0.0,Export
NO,FR,54,Power,-0.0,Export
DK,FR,54,Power,-0.0,Export
UK,FR,54,Power,-0.0,Export
DE,NO,54,Power,-0.0,Export
FR,NO,54,Power,-0.0,Export
NO,NO,54,Power,-0.0,Export
DK,NO,54,Power,3.0742807720133873,Export
UK,NO,54,Power,-0.0,Export
DE,DK,54,Power,-0.0,Export
FR,DK,54,Power,-0.0,Export
NO,DK,54,Power,-0.0,Export
DK,DK,54,Power,-0.0,Export
UK,DK,54,Power,-0.0,Export
DE,UK,54,Power,-0.0,Export
FR,UK,54,Power,6.104850812708265,Export
NO,UK,54,Power,-0.0,Export
DK,UK,54,Power,-0.0,Export
UK,UK,54,Power,-0.0,Export
DE,DE,55,Power,-0.0,Export
FR,DE,55,Power,-0.0,Export
NO,DE,55,Power,-0.0,Export
DK,DE,55,Power,-0.0,Export
UK,DE,55,Power,-0.0,Export
DE,FR,55,Power,-0.0,Export
FR,FR,55,Power,-0.0,Export
NO,FR,55,Power,-0.0,Export
DK,FR,55,Power,-0.0,Export
UK,FR,55,Power,-0.0,Export
DE,NO,55,Power,-0.0,Export
FR,NO,55,Power,-0.0,Export
NO,NO,55,Power,-0.0,Export
DK,NO,55,Power,1.1089826101855937,Export
UK,NO,55,Power,-0.0,Export
DE,DK,55,Power,-0.0,Export
FR,DK,55,Power,-0.0,Export
NO,DK,55,Power,-0.0,Export
DK,DK,55,Power,-0.0,Export
UK,DK,55,Power,-0.0,Export
DE,UK,55,Power,-0.0,Export
FR,UK,55,Power,6.104850812708265,Export
NO,UK,55,Power,-0.0,Export
DK,UK,55,Power,-0.0,Export
UK,UK,55,Power,-0.0,Export
DE,DE,56,Power,-0.0,Export
FR,DE,56,Power,-0.0,Export
NO,DE,56,Power,-0.0,Export
DK,DE,56,Power,-0.0,Export
UK,DE,56,Power,-0.0,Export
DE,FR,56,Power,-0.0,Export
FR,FR,56,Power,-0.0,Export
NO,FR,56,Power,-0.0,Export
DK,FR,56,Power,-0.0,Export
UK,FR,56,Power,-0.0,Export
DE,NO,56,Power,-0.0,Export
FR,NO,56,Power,-0.0,Export
NO,NO,56,Power,-0.0,Export
DK,NO,56,Power,-0.0,Export
UK,NO,56,Power,-0.0,Export
DE,DK,56,Power,-0.0,Export
FR,DK,56,Power,-0.0,Export
NO,DK,56,Power,-0.0,Export
DK,DK,56,Power,-0.0,Export
UK,DK,56,Power,-0.0,Export
DE,UK,56,Power,-0.0,Export
FR,UK,56,Power,6.104850812708265,Export
NO,UK,56,Power,-0.0,Export
DK,UK,56,Power,-0.0,Export
UK,UK,56,Power,-0.0,Export
DE,DE,57,Power,-0.0,Export
FR,DE,57,Power,-0.0,Export
NO,DE,57,Power,-0.0,Export
DK,DE,57,Power,-0.0,Export
UK,DE,57,Power,-0.0,Export
DE,FR,57,Power,-0.0,Export
FR,FR,57,Power,-0.0,Export
NO,FR,57,Power,-0.0,Export
DK,FR,57,Power,-0.0,Export
UK,FR,57,Power,-0.0,Export
DE,NO,57,Power,-0.0,Export
FR,NO,57,Power,-0.0,Export
NO,NO,57,Power,-0.0,Export
DK,NO,57,Power,-0.0,Export
UK,NO,57,Power,-0.0,Export
DE,DK,57,Power,-0.0,Export
FR,DK,57,Power,-0.0,Export
NO,DK,57,Power,-0.0,Export
DK,DK,57,Power,-0.0,Export
UK,DK,57,Power,-0.0,Export
DE,UK,57,Power,-0.0,Export
FR,UK,57,Power,6.104850812708265,Export
NO,UK,57,Power,-0.0,Export
DK,UK,57,Power,-0.0,Export
UK,UK,57,Power,-0.0,Export
DE,DE,58,Power,-0.0,Export
FR,DE,58,Power,-0.0,Export
NO,DE,58,Power,-0.0,Export
DK,DE,58,Power,-0.0,Export
UK,DE,58,Power,-0.0,Export
DE,FR,58,Power,-0.0,Export
FR,FR,58,Power,-0.0,Export
NO,FR,58,Power,-0.0,Export
DK,FR,58,Power,-0.0,Export
UK,FR,58,Power,-0.0,Export
DE,NO,58,Power,-0.0,Export
FR,NO,58,Power,-0.0,Export
NO,NO,58,Power,-0.0,Export
DK,NO,58,Power,-0.0,Export
UK,NO,58,Power,-0.0,Export
DE,DK,58,Power,-0.0,Export
FR,DK,58,Power,-0.0,Export
NO,DK,58,Power,-0.0,Export
DK,DK,58,Power,-0.0,Export
UK,DK,58,Power,-0.0,Export
DE,UK,58,Power,-0.0,Export
FR,UK,58,Power,6.104850812708265,Export
